filenames,labels
./processed_spectrograms/71454_chunk_11.pt,Great Tit
./processed_spectrograms/134291_chunk_0.pt,House Sparrow
./processed_spectrograms/134291_chunk_1.pt,House Sparrow
./processed_spectrograms/134291_chunk_2.pt,House Sparrow
./processed_spectrograms/134291_chunk_3.pt,House Sparrow
./processed_spectrograms/134291_chunk_4.pt,House Sparrow
./processed_spectrograms/134291_chunk_5.pt,House Sparrow
./processed_spectrograms/134291_chunk_6.pt,House Sparrow
./processed_spectrograms/151150_chunk_0.pt,House Sparrow
./processed_spectrograms/151150_chunk_1.pt,House Sparrow
./processed_spectrograms/151150_chunk_2.pt,House Sparrow
./processed_spectrograms/151150_chunk_3.pt,House Sparrow
./processed_spectrograms/151150_chunk_4.pt,House Sparrow
./processed_spectrograms/151150_chunk_5.pt,House Sparrow
./processed_spectrograms/151150_chunk_6.pt,House Sparrow
./processed_spectrograms/151150_chunk_7.pt,House Sparrow
./processed_spectrograms/151150_chunk_8.pt,House Sparrow
./processed_spectrograms/151150_chunk_9.pt,House Sparrow
./processed_spectrograms/29766_chunk_0.pt,House Sparrow
./processed_spectrograms/29766_chunk_1.pt,House Sparrow
./processed_spectrograms/29766_chunk_2.pt,House Sparrow
./processed_spectrograms/29766_chunk_3.pt,House Sparrow
./processed_spectrograms/29766_chunk_4.pt,House Sparrow
./processed_spectrograms/29766_chunk_5.pt,House Sparrow
./processed_spectrograms/29766_chunk_6.pt,House Sparrow
./processed_spectrograms/29766_chunk_7.pt,House Sparrow
./processed_spectrograms/29766_chunk_8.pt,House Sparrow
./processed_spectrograms/29766_chunk_9.pt,House Sparrow
./processed_spectrograms/29766_chunk_10.pt,House Sparrow
./processed_spectrograms/143465_chunk_0.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_1.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_2.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_3.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_4.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_5.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_6.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_7.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_8.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_9.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_10.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_11.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_12.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_13.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_14.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_15.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_16.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_17.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_18.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_19.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_20.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_21.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_22.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_23.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_24.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_25.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_26.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_27.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_28.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_29.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_30.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_31.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_32.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_33.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_34.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_35.pt,Eurasian Tree Sparrow
./processed_spectrograms/143465_chunk_36.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_0.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_1.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_2.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_3.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_4.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_5.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_6.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_7.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_8.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_9.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_10.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_11.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_12.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_13.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_14.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_15.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_16.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_17.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_18.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_19.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_20.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_21.pt,Eurasian Tree Sparrow
./processed_spectrograms/90122_chunk_22.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_0.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_1.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_2.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_3.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_4.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_5.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_6.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_7.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_8.pt,Eurasian Tree Sparrow
./processed_spectrograms/43764_chunk_9.pt,Eurasian Tree Sparrow
./processed_spectrograms/46209_chunk_0.pt,Grey Partridge
./processed_spectrograms/46209_chunk_1.pt,Grey Partridge
./processed_spectrograms/46209_chunk_2.pt,Grey Partridge
./processed_spectrograms/46211_chunk_0.pt,Grey Partridge
./processed_spectrograms/46211_chunk_1.pt,Grey Partridge
./processed_spectrograms/42430_chunk_0.pt,Grey Partridge
./processed_spectrograms/42430_chunk_1.pt,Grey Partridge
./processed_spectrograms/42430_chunk_2.pt,Grey Partridge
./processed_spectrograms/42430_chunk_3.pt,Grey Partridge
./processed_spectrograms/42430_chunk_4.pt,Grey Partridge
./processed_spectrograms/42430_chunk_5.pt,Grey Partridge
./processed_spectrograms/42430_chunk_6.pt,Grey Partridge
./processed_spectrograms/42430_chunk_7.pt,Grey Partridge
./processed_spectrograms/42430_chunk_8.pt,Grey Partridge
./processed_spectrograms/42430_chunk_9.pt,Grey Partridge
./processed_spectrograms/42430_chunk_10.pt,Grey Partridge
./processed_spectrograms/42430_chunk_11.pt,Grey Partridge
./processed_spectrograms/42430_chunk_12.pt,Grey Partridge
./processed_spectrograms/42430_chunk_13.pt,Grey Partridge
./processed_spectrograms/42430_chunk_14.pt,Grey Partridge
./processed_spectrograms/95058_chunk_0.pt,Coal Tit
./processed_spectrograms/95058_chunk_1.pt,Coal Tit
./processed_spectrograms/95058_chunk_2.pt,Coal Tit
./processed_spectrograms/95058_chunk_3.pt,Coal Tit
./processed_spectrograms/95058_chunk_4.pt,Coal Tit
./processed_spectrograms/95058_chunk_5.pt,Coal Tit
./processed_spectrograms/98842_chunk_0.pt,Coal Tit
./processed_spectrograms/98842_chunk_1.pt,Coal Tit
./processed_spectrograms/98842_chunk_2.pt,Coal Tit
./processed_spectrograms/98842_chunk_3.pt,Coal Tit
./processed_spectrograms/132149_chunk_0.pt,Coal Tit
./processed_spectrograms/132149_chunk_1.pt,Coal Tit
./processed_spectrograms/132149_chunk_2.pt,Coal Tit
./processed_spectrograms/132149_chunk_3.pt,Coal Tit
./processed_spectrograms/132149_chunk_4.pt,Coal Tit
./processed_spectrograms/132149_chunk_5.pt,Coal Tit
./processed_spectrograms/132149_chunk_6.pt,Coal Tit
./processed_spectrograms/132149_chunk_7.pt,Coal Tit
./processed_spectrograms/132149_chunk_8.pt,Coal Tit
./processed_spectrograms/132149_chunk_9.pt,Coal Tit
./processed_spectrograms/132149_chunk_10.pt,Coal Tit
./processed_spectrograms/132149_chunk_11.pt,Coal Tit
./processed_spectrograms/132149_chunk_12.pt,Coal Tit
./processed_spectrograms/132149_chunk_13.pt,Coal Tit
./processed_spectrograms/132149_chunk_14.pt,Coal Tit
./processed_spectrograms/132149_chunk_15.pt,Coal Tit
./processed_spectrograms/132149_chunk_16.pt,Coal Tit
./processed_spectrograms/132149_chunk_17.pt,Coal Tit
./processed_spectrograms/132149_chunk_18.pt,Coal Tit
./processed_spectrograms/113089_chunk_0.pt,European Honey Buzzard
./processed_spectrograms/113089_chunk_1.pt,European Honey Buzzard
./processed_spectrograms/113089_chunk_2.pt,European Honey Buzzard
./processed_spectrograms/113089_chunk_3.pt,European Honey Buzzard
./processed_spectrograms/113089_chunk_4.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_0.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_1.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_2.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_3.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_4.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_5.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_6.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_7.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_8.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_9.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_10.pt,European Honey Buzzard
./processed_spectrograms/145738_chunk_11.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_0.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_1.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_2.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_3.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_4.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_5.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_6.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_7.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_8.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_9.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_10.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_11.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_12.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_13.pt,European Honey Buzzard
./processed_spectrograms/146062_chunk_14.pt,European Honey Buzzard
./processed_spectrograms/153129_chunk_0.pt,Common Pheasant
./processed_spectrograms/153129_chunk_1.pt,Common Pheasant
./processed_spectrograms/153129_chunk_2.pt,Common Pheasant
./processed_spectrograms/153129_chunk_3.pt,Common Pheasant
./processed_spectrograms/153129_chunk_4.pt,Common Pheasant
./processed_spectrograms/153129_chunk_5.pt,Common Pheasant
./processed_spectrograms/149146_chunk_0.pt,Common Pheasant
./processed_spectrograms/149146_chunk_1.pt,Common Pheasant
./processed_spectrograms/149146_chunk_2.pt,Common Pheasant
./processed_spectrograms/149146_chunk_3.pt,Common Pheasant
./processed_spectrograms/149146_chunk_4.pt,Common Pheasant
./processed_spectrograms/149146_chunk_5.pt,Common Pheasant
./processed_spectrograms/149146_chunk_6.pt,Common Pheasant
./processed_spectrograms/149146_chunk_7.pt,Common Pheasant
./processed_spectrograms/149146_chunk_8.pt,Common Pheasant
./processed_spectrograms/149146_chunk_9.pt,Common Pheasant
./processed_spectrograms/149146_chunk_10.pt,Common Pheasant
./processed_spectrograms/149146_chunk_11.pt,Common Pheasant
./processed_spectrograms/149146_chunk_12.pt,Common Pheasant
./processed_spectrograms/149146_chunk_13.pt,Common Pheasant
./processed_spectrograms/149146_chunk_14.pt,Common Pheasant
./processed_spectrograms/149146_chunk_15.pt,Common Pheasant
./processed_spectrograms/149146_chunk_16.pt,Common Pheasant
./processed_spectrograms/121326_chunk_0.pt,Common Pheasant
./processed_spectrograms/121326_chunk_1.pt,Common Pheasant
./processed_spectrograms/121326_chunk_2.pt,Common Pheasant
./processed_spectrograms/121326_chunk_3.pt,Common Pheasant
./processed_spectrograms/121326_chunk_4.pt,Common Pheasant
./processed_spectrograms/121326_chunk_5.pt,Common Pheasant
./processed_spectrograms/121326_chunk_6.pt,Common Pheasant
./processed_spectrograms/121326_chunk_7.pt,Common Pheasant
./processed_spectrograms/121326_chunk_8.pt,Common Pheasant
./processed_spectrograms/121326_chunk_9.pt,Common Pheasant
./processed_spectrograms/121326_chunk_10.pt,Common Pheasant
./processed_spectrograms/121326_chunk_11.pt,Common Pheasant
./processed_spectrograms/121326_chunk_12.pt,Common Pheasant
./processed_spectrograms/121326_chunk_13.pt,Common Pheasant
./processed_spectrograms/121326_chunk_14.pt,Common Pheasant
./processed_spectrograms/121326_chunk_15.pt,Common Pheasant
./processed_spectrograms/121326_chunk_16.pt,Common Pheasant
./processed_spectrograms/121326_chunk_17.pt,Common Pheasant
./processed_spectrograms/121326_chunk_18.pt,Common Pheasant
./processed_spectrograms/121326_chunk_19.pt,Common Pheasant
./processed_spectrograms/121326_chunk_20.pt,Common Pheasant
./processed_spectrograms/121326_chunk_21.pt,Common Pheasant
./processed_spectrograms/121326_chunk_22.pt,Common Pheasant
./processed_spectrograms/121326_chunk_23.pt,Common Pheasant
./processed_spectrograms/121326_chunk_24.pt,Common Pheasant
./processed_spectrograms/121326_chunk_25.pt,Common Pheasant
./processed_spectrograms/121326_chunk_26.pt,Common Pheasant
./processed_spectrograms/121326_chunk_27.pt,Common Pheasant
./processed_spectrograms/121326_chunk_28.pt,Common Pheasant
./processed_spectrograms/121326_chunk_29.pt,Common Pheasant
./processed_spectrograms/121326_chunk_30.pt,Common Pheasant
./processed_spectrograms/121326_chunk_31.pt,Common Pheasant
./processed_spectrograms/121326_chunk_32.pt,Common Pheasant
./processed_spectrograms/121326_chunk_33.pt,Common Pheasant
./processed_spectrograms/121326_chunk_34.pt,Common Pheasant
./processed_spectrograms/121326_chunk_35.pt,Common Pheasant
./processed_spectrograms/121326_chunk_36.pt,Common Pheasant
./processed_spectrograms/121326_chunk_37.pt,Common Pheasant
./processed_spectrograms/121326_chunk_38.pt,Common Pheasant
./processed_spectrograms/121326_chunk_39.pt,Common Pheasant
./processed_spectrograms/121326_chunk_40.pt,Common Pheasant
./processed_spectrograms/121326_chunk_41.pt,Common Pheasant
./processed_spectrograms/121326_chunk_42.pt,Common Pheasant
./processed_spectrograms/121326_chunk_43.pt,Common Pheasant
./processed_spectrograms/121326_chunk_44.pt,Common Pheasant
./processed_spectrograms/121326_chunk_45.pt,Common Pheasant
./processed_spectrograms/121326_chunk_46.pt,Common Pheasant
./processed_spectrograms/121326_chunk_47.pt,Common Pheasant
./processed_spectrograms/121326_chunk_48.pt,Common Pheasant
./processed_spectrograms/121326_chunk_49.pt,Common Pheasant
./processed_spectrograms/76760_chunk_0.pt,Common Redstart
./processed_spectrograms/76760_chunk_1.pt,Common Redstart
./processed_spectrograms/76760_chunk_2.pt,Common Redstart
./processed_spectrograms/76760_chunk_3.pt,Common Redstart
./processed_spectrograms/76760_chunk_4.pt,Common Redstart
./processed_spectrograms/76760_chunk_5.pt,Common Redstart
./processed_spectrograms/76760_chunk_6.pt,Common Redstart
./processed_spectrograms/76760_chunk_7.pt,Common Redstart
./processed_spectrograms/76760_chunk_8.pt,Common Redstart
./processed_spectrograms/76760_chunk_9.pt,Common Redstart
./processed_spectrograms/76760_chunk_10.pt,Common Redstart
./processed_spectrograms/76760_chunk_11.pt,Common Redstart
./processed_spectrograms/76761_chunk_0.pt,Common Redstart
./processed_spectrograms/76761_chunk_1.pt,Common Redstart
./processed_spectrograms/76761_chunk_2.pt,Common Redstart
./processed_spectrograms/76761_chunk_3.pt,Common Redstart
./processed_spectrograms/76761_chunk_4.pt,Common Redstart
./processed_spectrograms/76762_chunk_0.pt,Common Redstart
./processed_spectrograms/76762_chunk_1.pt,Common Redstart
./processed_spectrograms/76762_chunk_2.pt,Common Redstart
./processed_spectrograms/76762_chunk_3.pt,Common Redstart
./processed_spectrograms/76762_chunk_4.pt,Common Redstart
./processed_spectrograms/76762_chunk_5.pt,Common Redstart
./processed_spectrograms/76762_chunk_6.pt,Common Redstart
./processed_spectrograms/76762_chunk_7.pt,Common Redstart
./processed_spectrograms/76762_chunk_8.pt,Common Redstart
./processed_spectrograms/76762_chunk_9.pt,Common Redstart
./processed_spectrograms/153833_chunk_0.pt,Common Chiffchaff
./processed_spectrograms/153833_chunk_1.pt,Common Chiffchaff
./processed_spectrograms/153833_chunk_2.pt,Common Chiffchaff
./processed_spectrograms/153833_chunk_3.pt,Common Chiffchaff
./processed_spectrograms/153833_chunk_4.pt,Common Chiffchaff
./processed_spectrograms/153833_chunk_5.pt,Common Chiffchaff
